y	age	job	marital	education	balance	housing	loan	contact	duration	previous	poutcome
0	27	admin	single	secondary	0	yes	no	cellular	552	0	unknown
0	33	technician	married	secondary	1844	yes	yes	cellular	380	0	unknown
0	36	entrepreneur	single	tertiary	145	yes	no	cellular	450	2	success
0	28	student	single	secondary	404	yes	no	cellular	33	4	other
0	35	management	single	tertiary	331	yes	no	cellular	30	0	unknown
0	31	blue-collar	married	primary	263	yes	no	cellular	75	0	unknown
0	23	services	single	secondary	-229	yes	yes	cellular	557	0	unknown
0	23	admin	married	secondary	349	yes	no	cellular	108	0	unknown
0	24	technician	single	secondary	-232	yes	no	cellular	108	0	unknown
0	28	blue-collar	married	primary	3267	yes	yes	telephone	40	0	unknown
0	34	blue-collar	single	primary	464	yes	no	cellular	173	2	other
0	31	admin	single	secondary	-449	yes	no	cellular	197	2	failure
0	28	services	single	secondary	1636	yes	no	cellular	97	2	failure
0	32	management	married	tertiary	477	yes	no	telephone	87	5	failure
0	50	entrepreneur	married	tertiary	433	yes	no	cellular	47	0	unknown
0	24	technician	single	secondary	81	yes	no	cellular	333	0	unknown
0	27	management	single	tertiary	3347	no	no	cellular	311	0	unknown
0	33	services	married	secondary	7	yes	yes	cellular	55	0	unknown
1	22	services	single	secondary	344	yes	no	cellular	347	0	unknown
0	34	blue-collar	married	primary	3868	yes	no	cellular	134	1	failure
0	32	blue-collar	single	secondary	33	yes	no	cellular	125	4	failure
0	32	management	single	tertiary	347	yes	no	cellular	213	6	failure
0	32	services	single	secondary	545	yes	no	cellular	192	1	failure
0	36	management	single	tertiary	10773	yes	no	cellular	89	0	unknown
0	33	management	single	tertiary	2667	yes	no	cellular	57	3	failure
0	43	blue-collar	married	primary	714	yes	no	cellular	16	28	failure
0	26	blue-collar	single	secondary	384	yes	no	cellular	16	2	other
0	24	services	single	secondary	-92	yes	no	cellular	245	0	unknown
0	41	blue-collar	married	primary	-75	yes	no	cellular	115	0	unknown
1	32	technician	single	secondary	230	yes	no	cellular	442	8	failure
0	32	self-employed	married	secondary	-33	yes	no	cellular	158	3	failure
0	31	technician	single	secondary	-348	yes	no	cellular	410	0	unknown
0	26	technician	single	secondary	3519	yes	no	cellular	283	0	unknown
0	35	blue-collar	married	secondary	1312	yes	no	cellular	224	0	unknown
0	25	admin	single	secondary	845	yes	no	cellular	217	1	failure
0	30	admin	single	secondary	1450	yes	no	cellular	298	1	failure
0	37	blue-collar	single	secondary	6281	yes	no	cellular	242	0	unknown
0	27	services	married	secondary	54	yes	no	cellular	97	1	failure
0	33	services	married	secondary	-52	yes	no	cellular	278	0	unknown
0	36	entrepreneur	married	secondary	1163	yes	no	cellular	420	1	failure
0	29	admin	single	secondary	543	yes	yes	cellular	166	5	other
0	41	services	married	primary	4903	yes	no	cellular	155	2	failure
0	56	management	divorced	tertiary	2959	yes	no	telephone	325	0	unknown
1	33	admin	single	secondary	1277	yes	no	cellular	827	0	unknown
0	32	services	single	tertiary	748	yes	no	cellular	166	2	other
0	33	entrepreneur	married	tertiary	964	yes	no	cellular	97	3	failure
0	30	technician	single	secondary	120	yes	no	cellular	74	0	unknown
0	33	blue-collar	married	secondary	4996	yes	no	cellular	15	2	failure
0	35	blue-collar	married	primary	2490	yes	no	cellular	170	3	failure
0	33	blue-collar	married	secondary	1219	yes	no	cellular	51	4	other
0	26	management	single	tertiary	-130	yes	no	cellular	216	0	unknown
0	48	management	single	tertiary	336	yes	no	cellular	17	4	other
0	31	blue-collar	married	primary	1654	yes	no	cellular	288	0	unknown
0	27	blue-collar	single	primary	-579	yes	no	cellular	220	3	failure
0	43	blue-collar	married	secondary	95	yes	no	cellular	296	0	unknown
0	26	student	single	tertiary	251	yes	no	cellular	12	0	unknown
0	37	admin	divorced	unknown	471	yes	no	cellular	200	0	unknown
0	31	technician	married	tertiary	4575	yes	no	telephone	28	0	unknown
0	28	management	single	tertiary	788	yes	yes	cellular	169	0	unknown
0	31	management	single	tertiary	62	yes	no	cellular	175	5	failure
0	32	admin	single	secondary	396	yes	no	cellular	88	1	failure
0	33	admin	single	secondary	2717	yes	no	cellular	185	0	unknown
0	24	services	single	secondary	258	yes	no	cellular	248	0	unknown
1	29	blue-collar	married	secondary	104	yes	no	cellular	903	0	unknown
0	43	management	single	tertiary	776	no	no	telephone	52	0	unknown
0	34	self-employed	single	secondary	55	yes	no	cellular	155	0	unknown
0	40	blue-collar	married	primary	2502	yes	no	cellular	205	0	unknown
0	23	student	single	secondary	1029	yes	no	cellular	68	0	unknown
0	35	blue-collar	married	primary	1749	yes	no	cellular	63	11	other
0	44	management	divorced	secondary	5757	yes	no	cellular	114	0	unknown
0	37	admin	divorced	secondary	5768	yes	no	cellular	297	0	unknown
0	53	services	single	secondary	1162	yes	no	cellular	185	1	failure
0	43	entrepreneur	married	secondary	-480	yes	yes	cellular	1126	6	failure
0	33	admin	single	secondary	2557	yes	no	cellular	186	0	unknown
0	29	technician	single	secondary	534	yes	no	cellular	382	0	unknown
0	42	blue-collar	single	unknown	961	yes	no	cellular	10	1	failure
0	23	services	single	secondary	250	yes	no	cellular	222	0	unknown
0	44	entrepreneur	married	primary	1434	yes	no	cellular	284	0	unknown
0	29	management	single	tertiary	4210	yes	no	cellular	119	0	unknown
0	40	entrepreneur	married	secondary	285	no	no	cellular	261	1	failure
0	29	blue-collar	married	primary	248	yes	no	cellular	113	0	unknown
0	32	blue-collar	single	secondary	218	yes	no	cellular	134	0	unknown
0	33	management	married	secondary	588	yes	no	cellular	11	0	unknown
0	58	blue-collar	married	secondary	1075	yes	no	cellular	42	0	unknown
0	44	blue-collar	single	primary	343	yes	yes	cellular	19	0	unknown
0	27	blue-collar	married	secondary	30	no	yes	cellular	110	4	other
1	29	technician	single	secondary	706	yes	no	cellular	1340	0	unknown
0	42	blue-collar	married	secondary	429	yes	no	cellular	110	1	failure
0	25	blue-collar	single	secondary	764	yes	no	cellular	455	0	unknown
0	31	blue-collar	married	primary	224	yes	no	cellular	119	0	unknown
0	27	management	single	secondary	565	yes	no	cellular	170	11	failure
0	26	self-employed	single	tertiary	16563	yes	no	cellular	245	0	unknown
0	33	blue-collar	single	secondary	-320	no	no	cellular	268	0	unknown
0	37	blue-collar	married	secondary	-100	yes	no	cellular	108	2	failure
0	27	blue-collar	single	primary	5	yes	no	cellular	182	0	unknown
1	24	blue-collar	single	secondary	174	yes	yes	cellular	487	0	unknown
1	31	management	single	secondary	360	yes	no	cellular	309	0	unknown
0	29	admin	single	secondary	305	yes	no	cellular	18	1	failure
0	24	technician	single	secondary	135	yes	yes	cellular	250	0	unknown
0	32	services	single	secondary	687	yes	no	cellular	154	0	unknown
1	31	blue-collar	single	secondary	239	yes	no	cellular	666	1	success
1	28	admin	single	secondary	2290	yes	no	cellular	2301	0	unknown
1	32	technician	single	tertiary	-770	yes	no	cellular	618	0	unknown
0	41	admin	divorced	secondary	1967	yes	no	cellular	115	1	failure
0	38	blue-collar	single	primary	378	yes	no	cellular	169	0	unknown
0	30	technician	married	secondary	1211	yes	no	cellular	176	0	unknown
0	24	admin	single	secondary	120	yes	no	cellular	145	0	unknown
0	25	blue-collar	married	secondary	148	yes	no	cellular	119	0	unknown
1	24	services	single	secondary	414	yes	no	cellular	493	1	other
0	31	blue-collar	married	secondary	255	yes	yes	cellular	295	0	unknown
0	29	housemaid	married	tertiary	96	yes	no	cellular	226	0	unknown
0	27	technician	married	secondary	876	yes	no	cellular	268	1	failure
0	43	blue-collar	married	primary	249	yes	no	cellular	33	2	other
0	30	blue-collar	single	secondary	3950	yes	no	telephone	152	3	other
0	41	blue-collar	divorced	primary	-129	yes	no	cellular	176	0	unknown
0	44	admin	married	secondary	1042	yes	no	cellular	136	0	unknown
0	44	blue-collar	married	primary	401	yes	no	cellular	41	0	unknown
0	36	management	single	tertiary	1496	yes	no	cellular	40	4	failure
0	31	management	married	tertiary	301	yes	no	cellular	34	0	unknown
0	26	blue-collar	married	secondary	160	yes	no	cellular	252	0	unknown
0	26	blue-collar	single	secondary	330	yes	no	cellular	156	1	failure
0	33	blue-collar	married	primary	80	yes	no	cellular	126	0	unknown
0	47	technician	married	secondary	179	yes	no	cellular	55	0	unknown
1	57	admin	married	secondary	403	yes	no	cellular	603	2	other
0	32	admin	single	secondary	211	yes	no	cellular	114	0	unknown
0	29	technician	single	secondary	1856	yes	yes	cellular	134	0	unknown
0	30	services	single	secondary	438	yes	no	cellular	98	1	failure
0	44	blue-collar	married	secondary	2979	yes	no	cellular	18	3	other
0	23	services	single	secondary	495	yes	yes	cellular	302	0	unknown
1	27	blue-collar	single	secondary	513	yes	yes	cellular	351	0	unknown
0	31	admin	single	tertiary	493	yes	no	cellular	158	0	unknown
0	30	services	single	secondary	631	yes	no	cellular	98	0	unknown
0	28	admin	single	secondary	-36	yes	no	cellular	379	0	unknown
0	28	services	single	secondary	290	yes	no	cellular	128	0	unknown
1	32	management	single	tertiary	7290	yes	no	cellular	357	0	unknown
0	40	blue-collar	married	unknown	247	yes	no	cellular	77	0	unknown
0	28	blue-collar	single	secondary	402	yes	no	cellular	632	0	unknown
0	36	blue-collar	married	primary	123	yes	no	cellular	9	0	unknown
0	36	services	divorced	tertiary	162	yes	no	cellular	69	6	other
0	29	admin	married	secondary	-211	yes	no	cellular	58	0	unknown
0	36	admin	married	secondary	-294	yes	no	cellular	148	0	unknown
0	34	blue-collar	married	primary	363	yes	no	cellular	98	0	unknown
1	23	services	single	secondary	279	yes	no	cellular	843	1	failure
0	39	blue-collar	married	secondary	4430	yes	no	cellular	13	1	other
0	33	blue-collar	married	primary	827	yes	no	cellular	18	0	unknown
0	32	management	single	tertiary	229	yes	no	cellular	345	0	unknown
0	33	technician	single	tertiary	2164	yes	no	cellular	8	0	unknown
0	34	entrepreneur	married	tertiary	121	yes	no	telephone	57	0	unknown
0	32	services	married	secondary	-489	yes	yes	cellular	93	3	failure
1	30	blue-collar	single	secondary	5909	yes	no	cellular	420	0	unknown
0	35	technician	married	secondary	1092	no	no	cellular	132	1	failure
0	53	blue-collar	divorced	primary	1815	yes	no	cellular	34	0	unknown
0	29	admin	single	secondary	200	yes	no	cellular	261	0	unknown
0	33	services	single	secondary	1659	yes	no	cellular	133	6	failure
0	27	technician	married	tertiary	8	yes	yes	cellular	398	2	failure
0	25	technician	single	secondary	7103	yes	no	cellular	287	0	unknown
0	29	technician	married	secondary	266	yes	no	cellular	208	0	unknown
0	27	admin	single	secondary	105	yes	no	cellular	179	0	unknown
0	23	blue-collar	single	secondary	4211	yes	no	cellular	434	0	unknown
0	38	entrepreneur	single	tertiary	-38	yes	no	cellular	119	0	unknown
0	30	management	single	tertiary	3410	yes	no	cellular	140	0	unknown
0	35	self-employed	single	tertiary	0	yes	yes	cellular	185	0	unknown
0	29	management	married	tertiary	85	yes	yes	cellular	26	0	unknown
0	31	admin	single	secondary	1374	yes	no	cellular	290	1	failure
0	29	admin	single	secondary	460	yes	no	cellular	191	6	success
0	42	blue-collar	single	primary	-376	yes	no	cellular	53	0	unknown
0	29	admin	married	secondary	22171	yes	no	cellular	44	3	failure
0	35	admin	single	secondary	57	yes	no	cellular	173	0	unknown
1	27	services	single	secondary	-195	yes	no	cellular	391	0	unknown
0	48	admin	divorced	secondary	-480	no	no	cellular	380	1	failure
0	28	admin	married	secondary	-76	yes	no	cellular	143	0	unknown
0	28	services	single	secondary	373	yes	no	cellular	115	0	unknown
0	54	services	married	secondary	882	yes	no	cellular	217	0	unknown
0	33	admin	married	secondary	48	yes	no	cellular	164	3	failure
0	26	management	single	tertiary	47	yes	no	cellular	63	0	unknown
0	33	blue-collar	married	secondary	2761	yes	no	cellular	325	0	unknown
0	30	technician	married	secondary	-146	yes	yes	cellular	167	0	unknown
0	26	blue-collar	married	secondary	1702	yes	yes	cellular	21	0	unknown
0	33	management	divorced	tertiary	47	no	no	cellular	47	3	failure
0	58	blue-collar	married	secondary	1859	yes	no	cellular	277	5	failure
0	32	technician	single	secondary	55	yes	no	cellular	185	0	unknown
0	33	technician	single	tertiary	8047	yes	no	cellular	202	13	failure
0	40	services	married	secondary	278	yes	no	cellular	9	0	unknown
1	55	blue-collar	married	secondary	3917	yes	no	cellular	565	0	unknown
1	34	blue-collar	married	secondary	243	yes	no	cellular	507	0	unknown
0	52	admin	single	unknown	872	yes	no	telephone	82	1	other
0	22	student	single	secondary	330	yes	no	cellular	105	0	unknown
0	42	management	married	unknown	933	no	no	cellular	212	0	unknown
0	34	blue-collar	married	unknown	201	yes	no	cellular	78	0	unknown
0	30	technician	single	tertiary	1922	yes	no	cellular	546	0	unknown
0	29	services	single	secondary	-287	yes	no	cellular	196	0	unknown
1	28	admin	single	secondary	352	yes	yes	cellular	431	0	unknown
0	32	blue-collar	married	secondary	-667	yes	no	cellular	152	1	other
0	32	admin	married	secondary	97	yes	no	cellular	165	1	success
0	30	blue-collar	single	secondary	1165	yes	no	cellular	365	0	unknown
0	30	management	married	tertiary	168	yes	no	cellular	229	1	failure
0	33	admin	single	secondary	1430	yes	no	cellular	74	2	other
0	23	technician	single	secondary	356	yes	no	cellular	224	2	failure
0	27	management	single	tertiary	438	yes	no	cellular	10	0	unknown
1	25	management	married	tertiary	-242	yes	yes	cellular	600	4	other
0	48	services	divorced	secondary	-203	yes	no	cellular	156	1	other
0	30	services	married	secondary	1256	yes	no	cellular	123	0	unknown
0	39	blue-collar	single	primary	656	yes	no	cellular	190	0	unknown
0	33	services	divorced	secondary	90	yes	no	cellular	114	0	unknown
0	45	admin	divorced	secondary	2353	yes	no	cellular	435	3	success
0	38	services	divorced	secondary	49	yes	no	cellular	43	2	success
0	37	management	divorced	tertiary	1170	yes	yes	cellular	106	0	unknown
0	52	blue-collar	married	secondary	-194	yes	no	cellular	326	0	unknown
0	33	management	single	tertiary	2294	yes	no	cellular	81	1	other
0	43	services	married	secondary	43	yes	no	cellular	199	0	unknown
0	30	management	single	secondary	-383	yes	no	cellular	170	0	unknown
0	32	blue-collar	married	primary	268	yes	yes	cellular	189	0	unknown
0	27	management	single	tertiary	2802	yes	no	cellular	84	0	unknown
1	29	technician	single	tertiary	615	yes	no	cellular	373	0	unknown
0	36	services	divorced	secondary	3	yes	no	cellular	15	0	unknown
0	28	management	married	tertiary	1480	yes	no	cellular	143	0	unknown
0	31	management	single	tertiary	518	yes	no	cellular	399	0	unknown
0	37	blue-collar	divorced	primary	117	yes	no	cellular	125	4	failure
0	31	admin	single	secondary	1129	yes	no	cellular	145	0	unknown
0	38	blue-collar	divorced	secondary	-138	yes	no	cellular	644	0	unknown
0	29	blue-collar	single	secondary	391	yes	no	cellular	166	0	unknown
0	31	services	single	secondary	91	yes	no	cellular	111	0	unknown
0	33	blue-collar	single	secondary	-38	yes	no	cellular	184	0	unknown
0	38	services	married	unknown	15	yes	no	cellular	233	0	unknown
1	55	retired	divorced	tertiary	0	no	no	cellular	616	1	success
0	32	admin	single	secondary	92	yes	no	cellular	110	2	failure
0	30	blue-collar	divorced	primary	53	yes	no	cellular	116	0	unknown
0	35	blue-collar	single	primary	-4	yes	no	cellular	178	0	unknown
1	25	blue-collar	single	secondary	217	yes	no	cellular	504	0	unknown
0	29	management	single	tertiary	797	yes	no	cellular	334	0	unknown
0	30	self-employed	single	unknown	-142	yes	no	cellular	144	0	unknown
0	38	admin	single	secondary	144	yes	no	cellular	177	0	unknown
0	32	admin	single	secondary	3950	yes	no	cellular	232	1	success
0	30	blue-collar	single	secondary	327	yes	no	telephone	21	0	unknown
1	25	technician	married	tertiary	839	yes	no	cellular	700	0	unknown
0	34	management	single	tertiary	138	yes	no	cellular	191	0	unknown
0	29	blue-collar	single	secondary	922	yes	no	cellular	72	0	unknown
0	42	self-employed	divorced	secondary	35	yes	yes	cellular	163	0	unknown
0	32	blue-collar	single	secondary	1670	yes	no	cellular	183	0	unknown
0	24	technician	single	tertiary	10	yes	no	cellular	78	2	other
0	30	admin	single	secondary	219	yes	yes	cellular	91	0	unknown
0	26	blue-collar	married	secondary	697	yes	no	cellular	253	0	unknown
0	24	services	married	secondary	1354	yes	yes	cellular	239	0	unknown
0	39	blue-collar	divorced	unknown	463	yes	no	cellular	169	0	unknown
0	31	blue-collar	single	primary	2369	yes	no	cellular	87	0	unknown
0	34	blue-collar	single	unknown	-90	yes	no	cellular	20	1	failure
0	26	blue-collar	single	primary	37	yes	no	cellular	121	0	unknown
0	48	blue-collar	single	unknown	428	yes	no	cellular	127	0	unknown
0	30	self-employed	married	tertiary	163	yes	no	cellular	149	8	other
0	33	management	married	secondary	180	yes	no	cellular	37	0	unknown
